CMDLINE /Users/johanneskarlsen/inf-2600/venv/bin/python3.11 precode.py
MEM 177.503906 1707562202.8976
MEM 177.503906 1707562202.9989
MEM 177.503906 1707562203.1036
MEM 177.503906 1707562203.2088
MEM 177.503906 1707562203.3124
MEM 177.507812 1707562203.4130
MEM 177.511719 1707562203.5182
MEM 177.515625 1707562203.6200
MEM 177.515625 1707562203.7206
MEM 177.515625 1707562203.8209
MEM 177.519531 1707562203.9233
MEM 177.519531 1707562204.0236
MEM 177.523438 1707562204.1250
MEM 177.523438 1707562204.2254
MEM 177.523438 1707562204.3261
MEM 177.527344 1707562204.4264
MEM 177.527344 1707562204.5269
MEM 177.527344 1707562204.6299
MEM 177.531250 1707562204.7311
MEM 177.531250 1707562204.8314
MEM 177.531250 1707562204.9320
MEM 177.531250 1707562205.0332
MEM 177.531250 1707562205.1350
MEM 177.531250 1707562205.2366
MEM 177.535156 1707562205.3378
MEM 177.535156 1707562205.4432
MEM 177.535156 1707562205.5457
MEM 177.535156 1707562205.6512
MEM 177.535156 1707562205.7547
MEM 177.539062 1707562205.8581
MEM 177.539062 1707562205.9589
MEM 177.539062 1707562206.0618
MEM 177.539062 1707562206.1623
MEM 177.539062 1707562206.2677
MEM 177.539062 1707562206.3681
MEM 177.542969 1707562206.4727
MEM 177.542969 1707562206.5757
MEM 177.542969 1707562206.6771
MEM 177.542969 1707562206.7820
MEM 177.546875 1707562206.8823
MEM 177.546875 1707562206.9867
MEM 177.546875 1707562207.0907
MEM 177.546875 1707562207.1910
MEM 177.546875 1707562207.2946
MEM 177.546875 1707562207.3949
MEM 177.546875 1707562207.5003
MEM 177.546875 1707562207.6057
MEM 172.835938 1707562207.7111
MEM 172.835938 1707562207.8166
MEM 172.835938 1707562207.9220
MEM 172.835938 1707562208.0237
MEM 172.851562 1707562208.1247
MEM 172.851562 1707562208.2301
MEM 172.851562 1707562208.3325
MEM 172.851562 1707562208.4329
MEM 172.851562 1707562208.5369
MEM 172.851562 1707562208.6423
MEM 172.851562 1707562208.7437
MEM 172.851562 1707562208.8475
MEM 172.851562 1707562208.9529
MEM 172.851562 1707562209.0581
MEM 172.851562 1707562209.1617
MEM 172.851562 1707562209.2623
MEM 172.851562 1707562209.3673
MEM 172.851562 1707562209.4690
MEM 172.851562 1707562209.5744
MEM 172.851562 1707562209.6774
MEM 172.851562 1707562209.7828
MEM 172.851562 1707562209.8852
MEM 172.851562 1707562209.9907
MEM 172.851562 1707562210.0918
MEM 172.851562 1707562210.1972
MEM 172.750000 1707562210.3026
MEM 172.750000 1707562210.4055
MEM 172.750000 1707562210.5110
MEM 172.750000 1707562210.6126
MEM 172.750000 1707562210.7180
MEM 172.648438 1707562210.8234
MEM 172.648438 1707562210.9283
MEM 172.648438 1707562211.0306
MEM 172.648438 1707562211.1318
MEM 172.648438 1707562211.2366
MEM 172.648438 1707562211.3395
MEM 172.648438 1707562211.4449
MEM 172.648438 1707562211.5467
MEM 172.648438 1707562211.6521
MEM 172.648438 1707562211.7569
MEM 172.648438 1707562211.8623
MEM 172.648438 1707562211.9665
MEM 173.742188 1707562212.0687
MEM 173.695312 1707562212.1739
MEM 173.695312 1707562212.2791
MEM 173.695312 1707562212.3843
MEM 173.695312 1707562212.4846
MEM 173.695312 1707562212.5898
MEM 173.695312 1707562212.6950
MEM 173.707031 1707562212.7972
MEM 173.707031 1707562212.9024
MEM 175.171875 1707562213.0056
MEM 175.371094 1707562213.1069
MEM 175.371094 1707562213.2121
MEM 175.371094 1707562213.3175
MEM 175.371094 1707562213.4229
MEM 175.371094 1707562213.5234
MEM 175.378906 1707562213.6285
MEM 175.382812 1707562213.7336
MEM 175.382812 1707562213.8339
MEM 175.382812 1707562213.9382
MEM 175.382812 1707562214.0386
MEM 175.429688 1707562214.1414
MEM 175.191406 1707562214.2436
MEM 175.191406 1707562214.3488
MEM 174.781250 1707562214.4514
MEM 174.781250 1707562214.5536
MEM 174.781250 1707562214.6572
MEM 170.070312 1707562214.7579
