CMDLINE /Users/johanneskarlsen/inf-2600/venv/bin/python3.11 precode.py
MEM 102.847656 1707561027.5454
MEM 102.847656 1707561027.6458
MEM 102.847656 1707561027.7512
MEM 102.847656 1707561027.8521
MEM 102.847656 1707561027.9529
MEM 102.847656 1707561028.0569
MEM 102.847656 1707561028.1571
MEM 102.847656 1707561028.2625
MEM 102.847656 1707561028.3628
MEM 102.847656 1707561028.4647
MEM 102.851562 1707561028.5651
MEM 102.851562 1707561028.6685
MEM 102.910156 1707561028.7689
MEM 103.273438 1707561028.8727
MEM 103.472656 1707561028.9742
MEM 103.519531 1707561029.0745
MEM 103.562500 1707561029.1763
MEM 103.597656 1707561029.2766
MEM 103.628906 1707561029.3776
MEM 112.375000 1707561029.4828
MEM 128.902344 1707561029.5882
MEM 128.902344 1707561029.6891
MEM 128.902344 1707561029.7912
MEM 128.902344 1707561029.8936
MEM 128.902344 1707561029.9943
MEM 128.902344 1707561030.0997
MEM 128.902344 1707561030.2002
MEM 128.902344 1707561030.3041
MEM 128.902344 1707561030.4095
MEM 128.902344 1707561030.5149
MEM 128.902344 1707561030.6203
MEM 128.902344 1707561030.7241
MEM 128.902344 1707561030.8253
MEM 128.902344 1707561030.9307
MEM 128.902344 1707561031.0338
MEM 128.902344 1707561031.1392
MEM 128.906250 1707561031.2433
MEM 129.007812 1707561031.3436
MEM 146.609375 1707561031.4473
MEM 153.828125 1707561031.5511
MEM 153.828125 1707561031.6522
MEM 153.828125 1707561031.7534
MEM 153.828125 1707561031.8547
MEM 153.828125 1707561031.9584
MEM 153.828125 1707561032.0638
MEM 153.828125 1707561032.1692
MEM 153.828125 1707561032.2733
MEM 153.828125 1707561032.3737
MEM 153.828125 1707561032.4766
MEM 153.828125 1707561032.5799
MEM 153.828125 1707561032.6853
MEM 153.828125 1707561032.7878
MEM 153.828125 1707561032.8901
MEM 153.828125 1707561032.9922
MEM 153.828125 1707561033.0946
MEM 153.828125 1707561033.1971
MEM 153.828125 1707561033.2997
MEM 153.828125 1707561033.4011
MEM 154.113281 1707561033.5013
MEM 154.460938 1707561033.6033
MEM 155.007812 1707561033.7085
MEM 155.570312 1707561033.8136
MEM 156.062500 1707561033.9188
MEM 156.726562 1707561034.0239
MEM 157.046875 1707561034.1291
MEM 157.328125 1707561034.2296
MEM 158.113281 1707561034.3319
MEM 159.261719 1707561034.4371
MEM 159.125000 1707561034.5423
MEM 160.265625 1707561034.6475
MEM 161.464844 1707561034.7527
MEM 162.484375 1707561034.8561
MEM 163.351562 1707561034.9566
MEM 164.273438 1707561035.0618
MEM 165.769531 1707561035.1670
MEM 167.367188 1707561035.2722
MEM 168.898438 1707561035.3760
MEM 170.207031 1707561035.4797
MEM 171.335938 1707561035.5849
MEM 172.796875 1707561035.6860
MEM 174.394531 1707561035.7907
MEM 175.929688 1707561035.8930
MEM 177.417969 1707561035.9982
MEM 178.941406 1707561036.1006
MEM 180.507812 1707561036.2058
MEM 181.980469 1707561036.3110
MEM 183.359375 1707561036.4116
MEM 184.199219 1707561036.5168
MEM 185.519531 1707561036.6220
MEM 187.078125 1707561036.7272
MEM 188.656250 1707561036.8310
MEM 190.152344 1707561036.9362
MEM 191.667969 1707561037.0414
MEM 193.179688 1707561037.1433
MEM 194.734375 1707561037.2462
MEM 196.183594 1707561037.3514
MEM 197.750000 1707561037.4552
MEM 198.226562 1707561037.5604
MEM 199.648438 1707561037.6636
MEM 201.144531 1707561037.7645
MEM 202.738281 1707561037.8698
MEM 208.246094 1707561037.9727
MEM 208.500000 1707561038.0779
MEM 208.765625 1707561038.1798
MEM 209.023438 1707561038.2836
MEM 209.257812 1707561038.3888
MEM 209.488281 1707561038.4940
MEM 209.722656 1707561038.5990
MEM 209.957031 1707561038.7041
MEM 210.179688 1707561038.8051
MEM 219.652344 1707561038.9104
MEM 219.652344 1707561039.0158
MEM 219.652344 1707561039.1196
MEM 219.652344 1707561039.2249
MEM 219.652344 1707561039.3254
MEM 219.652344 1707561039.4308
MEM 219.652344 1707561039.5362
MEM 219.652344 1707561039.6420
MEM 219.652344 1707561039.7474
MEM 219.652344 1707561039.8523
MEM 214.941406 1707561039.9543
MEM 214.941406 1707561040.0568
MEM 214.941406 1707561040.1592
MEM 214.941406 1707561040.2619
MEM 214.941406 1707561040.3642
MEM 214.941406 1707561040.4678
MEM 214.941406 1707561040.5688
MEM 214.941406 1707561040.6709
MEM 214.941406 1707561040.7733
MEM 214.941406 1707561040.8739
MEM 214.941406 1707561040.9782
MEM 214.941406 1707561041.0798
MEM 214.941406 1707561041.1845
MEM 214.941406 1707561041.2853
MEM 214.941406 1707561041.3878
MEM 210.230469 1707561041.4885
MEM 210.230469 1707561041.5913
MEM 210.230469 1707561041.6951
MEM 210.230469 1707561041.7975
MEM 210.230469 1707561041.9001
MEM 210.230469 1707561042.0010
MEM 210.230469 1707561042.1014
MEM 210.230469 1707561042.2018
MEM 210.230469 1707561042.3072
MEM 210.230469 1707561042.4119
MEM 210.230469 1707561042.5138
MEM 210.230469 1707561042.6169
MEM 210.230469 1707561042.7172
MEM 210.234375 1707561042.8212
MEM 210.238281 1707561042.9236
MEM 210.203125 1707561043.0260
MEM 210.203125 1707561043.1286
MEM 210.203125 1707561043.2309
MEM 210.203125 1707561043.3330
MEM 210.203125 1707561043.4346
MEM 210.203125 1707561043.5382
MEM 210.207031 1707561043.6388
MEM 210.210938 1707561043.7426
MEM 210.328125 1707561043.8450
MEM 210.691406 1707561043.9471
MEM 211.320312 1707561044.0473
MEM 211.726562 1707561044.1518
MEM 212.089844 1707561044.2540
MEM 212.417969 1707561044.3548
MEM 212.710938 1707561044.4600
MEM 213.023438 1707561044.5612
MEM 213.273438 1707561044.6664
MEM 213.562500 1707561044.7716
MEM 213.796875 1707561044.8767
MEM 214.019531 1707561044.9811
MEM 214.187500 1707561045.0816
MEM 214.371094 1707561045.1868
MEM 214.562500 1707561045.2879
MEM 214.789062 1707561045.3908
MEM 214.988281 1707561045.4929
MEM 215.164062 1707561045.5955
MEM 215.363281 1707561045.6976
MEM 215.539062 1707561045.8002
MEM 215.695312 1707561045.9028
MEM 215.832031 1707561046.0046
MEM 215.980469 1707561046.1075
MEM 216.125000 1707561046.2124
MEM 216.226562 1707561046.3145
MEM 216.226562 1707561046.4166
MEM 198.507812 1707561046.5170
MEM 198.511719 1707561046.6195
MEM 198.511719 1707561046.7219
MEM 198.511719 1707561046.8269
MEM 198.511719 1707561046.9319
MEM 198.511719 1707561047.0366
MEM 198.511719 1707561047.1392
MEM 198.511719 1707561047.2443
MEM 198.511719 1707561047.3480
MEM 198.511719 1707561047.4527
MEM 198.511719 1707561047.5552
MEM 198.511719 1707561047.6575
MEM 198.511719 1707561047.7627
MEM 198.519531 1707561047.8675
MEM 198.519531 1707561047.9726
MEM 198.519531 1707561048.0759
MEM 198.519531 1707561048.1811
MEM 198.519531 1707561048.2862
MEM 198.519531 1707561048.3879
MEM 198.519531 1707561048.4886
MEM 198.519531 1707561048.5896
MEM 198.519531 1707561048.6948
MEM 198.519531 1707561048.7980
MEM 198.519531 1707561048.9026
MEM 198.531250 1707561049.0077
MEM 198.531250 1707561049.1129
MEM 198.468750 1707561049.2171
MEM 198.468750 1707561049.3223
MEM 198.468750 1707561049.4232
MEM 198.468750 1707561049.5269
MEM 198.468750 1707561049.6322
MEM 198.468750 1707561049.7349
MEM 198.468750 1707561049.8401
MEM 198.519531 1707561049.9454
MEM 198.519531 1707561050.0460
MEM 198.730469 1707561050.1512
MEM 198.792969 1707561050.2565
MEM 198.792969 1707561050.3569
MEM 194.324219 1707561050.4621
MEM 194.324219 1707561050.5673
MEM 194.507812 1707561050.6717
MEM 194.507812 1707561050.7750
MEM 194.679688 1707561050.8752
MEM 194.679688 1707561050.9753
MEM 194.679688 1707561051.0761
MEM 194.847656 1707561051.1813
MEM 194.847656 1707561051.2865
MEM 194.980469 1707561051.3908
MEM 194.980469 1707561051.4961
MEM 195.093750 1707561051.6012
MEM 195.093750 1707561051.7048
MEM 195.210938 1707561051.8100
MEM 195.210938 1707561051.9152
MEM 195.210938 1707561052.0178
MEM 190.769531 1707561052.1229
MEM 190.769531 1707561052.2281
MEM 190.957031 1707561052.3323
MEM 190.957031 1707561052.4337
MEM 190.957031 1707561052.5389
MEM 191.074219 1707561052.6441
MEM 191.074219 1707561052.7483
MEM 191.074219 1707561052.8495
MEM 191.179688 1707561052.9509
MEM 191.179688 1707561053.0562
MEM 191.179688 1707561053.1615
MEM 191.238281 1707561053.2638
MEM 191.238281 1707561053.3666
MEM 191.238281 1707561053.4703
MEM 191.296875 1707561053.5708
MEM 191.296875 1707561053.6734
MEM 191.296875 1707561053.7755
MEM 191.355469 1707561053.8782
MEM 191.355469 1707561053.9797
MEM 191.355469 1707561054.0824
MEM 191.414062 1707561054.1834
MEM 191.414062 1707561054.2850
MEM 191.414062 1707561054.3853
MEM 191.414062 1707561054.4868
MEM 191.472656 1707561054.5905
MEM 191.472656 1707561054.6957
MEM 191.472656 1707561054.7984
MEM 191.531250 1707561054.8994
MEM 191.531250 1707561055.0019
MEM 191.531250 1707561055.1065
MEM 191.531250 1707561055.2088
MEM 191.589844 1707561055.3140
MEM 191.589844 1707561055.4192
MEM 191.589844 1707561055.5234
MEM 191.843750 1707561055.6272
MEM 191.843750 1707561055.7324
MEM 191.843750 1707561055.8376
MEM 191.843750 1707561055.9401
MEM 191.906250 1707561056.0452
MEM 191.906250 1707561056.1504
MEM 191.906250 1707561056.2532
MEM 191.906250 1707561056.3584
MEM 191.906250 1707561056.4636
MEM 191.968750 1707561056.5673
MEM 191.968750 1707561056.6687
MEM 191.968750 1707561056.7710
MEM 191.968750 1707561056.8742
MEM 192.031250 1707561056.9794
MEM 192.031250 1707561057.0823
MEM 192.031250 1707561057.1875
MEM 192.031250 1707561057.2880
MEM 192.093750 1707561057.3905
MEM 192.093750 1707561057.4909
MEM 200.601562 1707561057.5924
MEM 206.125000 1707561057.6978
MEM 206.125000 1707561057.8031
MEM 206.125000 1707561057.9085
MEM 206.125000 1707561058.0134
MEM 206.125000 1707561058.1149
MEM 206.125000 1707561058.2203
MEM 206.125000 1707561058.3209
MEM 206.125000 1707561058.4247
MEM 206.125000 1707561058.5301
MEM 206.125000 1707561058.6350
MEM 206.125000 1707561058.7404
MEM 206.125000 1707561058.8458
MEM 206.125000 1707561058.9489
MEM 206.125000 1707561059.0543
MEM 206.125000 1707561059.1579
MEM 206.125000 1707561059.2633
MEM 206.125000 1707561059.3687
MEM 206.125000 1707561059.4738
MEM 206.125000 1707561059.5762
MEM 206.125000 1707561059.6792
MEM 206.125000 1707561059.7847
MEM 206.125000 1707561059.8859
MEM 206.125000 1707561059.9884
MEM 202.171875 1707561060.0923
