CMDLINE /Users/johanneskarlsen/inf-2600/venv/bin/python3.11 precode.py
MEM 129.523438 1707395066.0614
MEM 129.523438 1707395066.1647
MEM 129.523438 1707395066.2672
MEM 129.523438 1707395066.3726
MEM 129.523438 1707395066.4780
MEM 129.523438 1707395066.5834
MEM 129.523438 1707395066.6889
MEM 129.523438 1707395066.7943
MEM 129.523438 1707395066.8998
MEM 129.523438 1707395067.0052
MEM 129.523438 1707395067.1107
MEM 129.523438 1707395067.2145
MEM 129.523438 1707395067.3161
MEM 129.558594 1707395067.4176
MEM 130.585938 1707395067.5201
MEM 145.226562 1707395067.6211
MEM 154.632812 1707395067.7265
MEM 154.632812 1707395067.8319
MEM 154.632812 1707395067.9374
MEM 154.632812 1707395068.0415
MEM 154.632812 1707395068.1436
MEM 154.632812 1707395068.2459
MEM 154.632812 1707395068.3513
MEM 154.632812 1707395068.4568
MEM 154.632812 1707395068.5622
MEM 154.632812 1707395068.6627
MEM 154.632812 1707395068.7682
MEM 154.632812 1707395068.8728
MEM 154.632812 1707395068.9784
MEM 154.910156 1707395069.0792
MEM 155.191406 1707395069.1844
MEM 155.562500 1707395069.2870
MEM 155.996094 1707395069.3922
MEM 156.421875 1707395069.4974
MEM 156.785156 1707395069.6020
MEM 157.171875 1707395069.7071
MEM 157.683594 1707395069.8123
MEM 157.929688 1707395069.9175
MEM 158.097656 1707395070.0177
MEM 158.566406 1707395070.1192
MEM 158.722656 1707395070.2244
MEM 158.968750 1707395070.3285
MEM 159.269531 1707395070.4320
MEM 159.613281 1707395070.5372
MEM 159.929688 1707395070.6411
MEM 160.226562 1707395070.7432
MEM 159.667969 1707395070.8472
MEM 159.792969 1707395070.9487
MEM 160.054688 1707395071.0533
MEM 160.375000 1707395071.1585
MEM 160.695312 1707395071.2636
MEM 161.023438 1707395071.3671
MEM 161.355469 1707395071.4694
MEM 161.687500 1707395071.5703
MEM 162.003906 1707395071.6708
MEM 162.343750 1707395071.7724
MEM 162.699219 1707395071.8748
MEM 163.046875 1707395071.9800
MEM 163.394531 1707395072.0853
MEM 163.718750 1707395072.1868
MEM 164.062500 1707395072.2882
MEM 164.414062 1707395072.3933
MEM 164.765625 1707395072.4985
MEM 165.082031 1707395072.5994
MEM 165.417969 1707395072.7046
MEM 165.867188 1707395072.8091
MEM 166.332031 1707395072.9100
MEM 166.785156 1707395073.0152
MEM 167.257812 1707395073.1204
MEM 167.730469 1707395073.2234
MEM 168.203125 1707395073.3258
MEM 168.671875 1707395073.4310
MEM 169.121094 1707395073.5344
MEM 169.605469 1707395073.6396
MEM 170.078125 1707395073.7414
MEM 170.562500 1707395073.8466
MEM 170.835938 1707395073.9518
MEM 171.324219 1707395074.0570
MEM 171.792969 1707395074.1585
MEM 172.210938 1707395074.2607
MEM 172.675781 1707395074.3615
MEM 173.121094 1707395074.4638
MEM 173.609375 1707395074.5690
MEM 174.105469 1707395074.6737
MEM 174.582031 1707395074.7789
MEM 175.046875 1707395074.8803
MEM 175.535156 1707395074.9855
MEM 175.988281 1707395075.0889
MEM 176.484375 1707395075.1897
MEM 176.925781 1707395075.2910
MEM 177.402344 1707395075.3917
MEM 177.878906 1707395075.4969
MEM 178.378906 1707395075.6021
MEM 178.820312 1707395075.7028
MEM 179.343750 1707395075.8080
MEM 179.800781 1707395075.9132
MEM 180.250000 1707395076.0160
MEM 180.730469 1707395076.1212
MEM 181.214844 1707395076.2264
MEM 181.675781 1707395076.3288
MEM 182.148438 1707395076.4310
MEM 182.628906 1707395076.5319
MEM 183.082031 1707395076.6343
MEM 183.550781 1707395076.7352
MEM 184.027344 1707395076.8404
MEM 184.500000 1707395076.9456
MEM 184.656250 1707395077.0463
MEM 185.066406 1707395077.1515
MEM 185.535156 1707395077.2547
MEM 186.007812 1707395077.3569
MEM 186.480469 1707395077.4621
MEM 186.957031 1707395077.5673
MEM 187.437500 1707395077.6725
MEM 187.914062 1707395077.7760
MEM 188.386719 1707395077.8766
MEM 188.851562 1707395077.9775
MEM 189.335938 1707395078.0828
MEM 189.804688 1707395078.1870
MEM 190.296875 1707395078.2922
MEM 190.785156 1707395078.3974
MEM 191.246094 1707395078.4991
MEM 191.730469 1707395078.6043
MEM 192.207031 1707395078.7077
MEM 192.679688 1707395078.8110
MEM 193.152344 1707395078.9133
MEM 193.625000 1707395079.0185
MEM 194.097656 1707395079.1237
MEM 194.531250 1707395079.2240
MEM 194.937500 1707395079.3269
MEM 195.253906 1707395079.4321
MEM 195.535156 1707395079.5344
MEM 195.863281 1707395079.6348
MEM 196.121094 1707395079.7353
MEM 196.554688 1707395079.8373
MEM 197.039062 1707395079.9425
MEM 197.515625 1707395080.0470
MEM 198.007812 1707395080.1516
MEM 198.476562 1707395080.2540
MEM 198.664062 1707395080.3586
MEM 198.898438 1707395080.4599
MEM 199.191406 1707395080.5651
MEM 199.562500 1707395080.6680
MEM 200.023438 1707395080.7732
MEM 200.429688 1707395080.8737
MEM 200.902344 1707395080.9768
MEM 201.351562 1707395081.0778
MEM 201.851562 1707395081.1830
MEM 202.328125 1707395081.2882
MEM 202.792969 1707395081.3905
MEM 203.277344 1707395081.4957
MEM 199.113281 1707395081.5999
MEM 199.167969 1707395081.7026
MEM 199.226562 1707395081.8044
MEM 199.289062 1707395081.9096
MEM 199.355469 1707395082.0147
MEM 199.417969 1707395082.1154
MEM 199.480469 1707395082.2162
MEM 199.542969 1707395082.3215
MEM 199.609375 1707395082.4267
MEM 199.667969 1707395082.5317
MEM 199.730469 1707395082.6330
MEM 199.773438 1707395082.7344
MEM 199.820312 1707395082.8376
MEM 199.898438 1707395082.9382
MEM 199.957031 1707395083.0420
MEM 200.003906 1707395083.1472
MEM 200.054688 1707395083.2524
MEM 200.113281 1707395083.3558
MEM 200.167969 1707395083.4609
MEM 200.222656 1707395083.5625
MEM 200.273438 1707395083.6677
MEM 200.324219 1707395083.7693
MEM 200.386719 1707395083.8745
MEM 200.429688 1707395083.9797
MEM 200.484375 1707395084.0806
MEM 200.539062 1707395084.1845
MEM 200.589844 1707395084.2897
MEM 200.644531 1707395084.3947
MEM 200.695312 1707395084.4978
MEM 200.750000 1707395084.6030
MEM 200.804688 1707395084.7033
MEM 200.851562 1707395084.8047
MEM 200.906250 1707395084.9062
MEM 200.957031 1707395085.0064
MEM 201.000000 1707395085.1075
MEM 201.046875 1707395085.2122
MEM 201.093750 1707395085.3128
MEM 201.148438 1707395085.4137
MEM 201.191406 1707395085.5145
MEM 201.246094 1707395085.6198
MEM 210.695312 1707395085.7224
MEM 210.746094 1707395085.8244
MEM 211.113281 1707395085.9271
MEM 211.589844 1707395086.0322
MEM 211.921875 1707395086.1327
MEM 212.199219 1707395086.2341
MEM 212.472656 1707395086.3368
MEM 212.742188 1707395086.4389
MEM 212.976562 1707395086.5412
MEM 213.222656 1707395086.6451
MEM 213.433594 1707395086.7461
MEM 213.628906 1707395086.8483
MEM 213.863281 1707395086.9535
MEM 214.066406 1707395087.0537
MEM 214.230469 1707395087.1556
MEM 214.417969 1707395087.2581
MEM 214.585938 1707395087.3608
MEM 214.765625 1707395087.4633
MEM 214.929688 1707395087.5667
MEM 215.101562 1707395087.6676
MEM 215.273438 1707395087.7701
MEM 215.414062 1707395087.8728
MEM 215.589844 1707395087.9753
MEM 215.742188 1707395088.0774
MEM 215.875000 1707395088.1779
MEM 216.000000 1707395088.2818
MEM 216.125000 1707395088.3870
MEM 216.234375 1707395088.4874
MEM 216.371094 1707395088.5912
MEM 216.460938 1707395088.6915
MEM 216.464844 1707395088.7966
MEM 205.464844 1707395088.9018
MEM 205.476562 1707395089.0030
MEM 205.476562 1707395089.1082
MEM 205.476562 1707395089.2134
MEM 205.476562 1707395089.3186
MEM 205.476562 1707395089.4237
MEM 205.476562 1707395089.5289
MEM 205.476562 1707395089.6291
MEM 205.476562 1707395089.7343
MEM 205.476562 1707395089.8389
MEM 205.480469 1707395089.9392
MEM 205.484375 1707395090.0418
MEM 205.484375 1707395090.1425
MEM 205.488281 1707395090.2477
MEM 205.488281 1707395090.3529
MEM 205.492188 1707395090.4580
MEM 205.500000 1707395090.5629
MEM 205.511719 1707395090.6653
MEM 205.531250 1707395090.7660
MEM 205.550781 1707395090.8711
MEM 205.554688 1707395090.9715
MEM 205.562500 1707395091.0749
MEM 205.570312 1707395091.1774
MEM 205.593750 1707395091.2792
MEM 205.605469 1707395091.4008
MEM 205.613281 1707395091.5052
MEM 205.621094 1707395091.6070
MEM 205.628906 1707395091.7108
MEM 205.644531 1707395091.8161
MEM 205.660156 1707395091.9165
MEM 205.675781 1707395092.0208
MEM 205.695312 1707395092.1239
MEM 205.710938 1707395092.2246
MEM 205.722656 1707395092.3298
MEM 205.734375 1707395092.4349
MEM 205.750000 1707395092.5379
MEM 205.761719 1707395092.6399
MEM 205.773438 1707395092.7450
MEM 205.785156 1707395092.8500
MEM 205.792969 1707395092.9552
MEM 205.804688 1707395093.0591
MEM 205.816406 1707395093.1643
MEM 205.828125 1707395093.2695
MEM 205.839844 1707395093.3697
MEM 206.058594 1707395093.4703
MEM 206.070312 1707395093.5724
MEM 206.082031 1707395093.6777
MEM 206.316406 1707395093.7829
MEM 206.339844 1707395093.8852
MEM 206.480469 1707395093.9905
MEM 206.500000 1707395094.0957
MEM 206.585938 1707395094.1964
MEM 206.601562 1707395094.3016
MEM 202.136719 1707395094.4068
MEM 202.136719 1707395094.5076
MEM 202.304688 1707395094.6095
MEM 202.304688 1707395094.7128
MEM 202.304688 1707395094.8154
MEM 202.472656 1707395094.9165
MEM 202.472656 1707395095.0205
MEM 202.472656 1707395095.1256
MEM 202.640625 1707395095.2308
MEM 202.640625 1707395095.3361
MEM 202.640625 1707395095.4364
MEM 202.777344 1707395095.5381
MEM 202.777344 1707395095.6433
MEM 202.902344 1707395095.7474
MEM 202.902344 1707395095.8526
MEM 202.902344 1707395095.9585
MEM 198.460938 1707395096.0638
MEM 198.460938 1707395096.1669
MEM 198.460938 1707395096.2722
MEM 198.648438 1707395096.3740
MEM 198.648438 1707395096.4792
MEM 198.648438 1707395096.5844
MEM 198.765625 1707395096.6875
MEM 198.765625 1707395096.7927
MEM 198.765625 1707395096.8979
MEM 198.871094 1707395097.0011
MEM 198.871094 1707395097.1037
MEM 198.871094 1707395097.2048
MEM 198.871094 1707395097.3100
MEM 198.929688 1707395097.4153
MEM 198.929688 1707395097.5197
MEM 198.929688 1707395097.6249
MEM 198.988281 1707395097.7289
MEM 198.988281 1707395097.8312
MEM 198.988281 1707395097.9364
MEM 198.988281 1707395098.0416
MEM 199.046875 1707395098.1435
MEM 199.046875 1707395098.2445
MEM 199.046875 1707395098.3456
MEM 199.046875 1707395098.4460
MEM 199.105469 1707395098.5470
MEM 199.105469 1707395098.6482
MEM 199.105469 1707395098.7492
MEM 199.105469 1707395098.8502
MEM 199.164062 1707395098.9556
MEM 199.164062 1707395099.0599
MEM 199.164062 1707395099.1623
MEM 199.164062 1707395099.2644
MEM 199.222656 1707395099.3695
MEM 199.222656 1707395099.4748
MEM 199.222656 1707395099.5753
MEM 199.222656 1707395099.6804
MEM 199.281250 1707395099.7856
MEM 199.281250 1707395099.8877
MEM 199.281250 1707395099.9928
MEM 199.535156 1707395100.0980
MEM 199.535156 1707395100.2098
MEM 199.535156 1707395100.3111
MEM 199.535156 1707395100.4157
MEM 199.535156 1707395100.5210
MEM 199.535156 1707395100.6220
MEM 199.597656 1707395100.7272
MEM 199.597656 1707395100.8324
MEM 199.597656 1707395100.9377
MEM 199.597656 1707395101.0386
MEM 199.597656 1707395101.1389
MEM 199.597656 1707395101.2402
MEM 199.660156 1707395101.3428
MEM 199.660156 1707395101.4430
MEM 199.660156 1707395101.5482
MEM 199.660156 1707395101.6536
MEM 199.660156 1707395101.7555
MEM 199.722656 1707395101.8607
MEM 199.722656 1707395101.9659
MEM 199.722656 1707395102.0672
MEM 199.722656 1707395102.1681
MEM 199.785156 1707395102.2692
MEM 199.785156 1707395102.3744
MEM 195.734375 1707395102.4796
MEM 195.812500 1707395102.5801
MEM 214.820312 1707395102.6805
MEM 214.832031 1707395102.7845
MEM 214.035156 1707395102.8869
MEM 214.035156 1707395102.9878
MEM 214.035156 1707395103.0932
MEM 214.035156 1707395103.1986
MEM 214.035156 1707395103.3040
MEM 214.035156 1707395103.4095
MEM 214.035156 1707395103.5149
MEM 214.035156 1707395103.6203
MEM 214.035156 1707395103.7221
MEM 214.035156 1707395103.8275
MEM 214.035156 1707395103.9329
MEM 214.035156 1707395104.0376
MEM 214.039062 1707395104.1404
MEM 213.335938 1707395104.2445
MEM 213.339844 1707395104.3472
MEM 213.339844 1707395104.4527
MEM 213.339844 1707395104.5581
MEM 213.339844 1707395104.6590
MEM 213.339844 1707395104.7629
MEM 213.339844 1707395104.8683
MEM 213.339844 1707395104.9687
MEM 213.339844 1707395105.0725
MEM 213.339844 1707395105.1730
MEM 213.347656 1707395105.2759
MEM 213.347656 1707395105.3814
MEM 213.351562 1707395105.4849
MEM 213.351562 1707395105.5852
MEM 213.351562 1707395105.6861
MEM 213.351562 1707395105.7897
MEM 213.351562 1707395105.8945
MEM 213.351562 1707395105.9969
MEM 213.351562 1707395106.0996
MEM 213.351562 1707395106.2019
MEM 213.351562 1707395106.3041
MEM 213.351562 1707395106.4064
MEM 213.351562 1707395106.5118
MEM 213.351562 1707395106.6128
MEM 213.351562 1707395106.7137
MEM 213.359375 1707395106.8160
MEM 213.359375 1707395106.9189
MEM 213.359375 1707395107.0203
MEM 213.359375 1707395107.1232
MEM 213.359375 1707395107.2241
MEM 213.421875 1707395107.3283
MEM 209.914062 1707395107.4305
